800,,1070,
X,Y,X,Y
4.978165938864629,0.20967741935483875,9.956331877729255,0.8508064516129032
2.4890829694323156,0.10483870967741948,9.956331877729255,0.7620967741935483
2.0524017467248923,0.06451612903225801,9.45414847161572,0.657258064516129
0.9825327510917048,0.020161290322580516,6.353711790393013,0.42741935483870963
0.52401746724891,0.008064516129032251,4.868995633187773,0.3467741935483871
0.41484716157205437,0.012096774193548487,4.454148471615721,0.28629032258064513
0.10917030567685782,0.02822580645161299,3.864628820960699,0.2620967741935484
1.8340611353711802,0.0766129032258065,3.362445414847162,0.21774193548387089
1.4410480349344996,0.06854838709677424,2.7292576419213983,0.18951612903225812
0.8078602620087354,0.02822580645161299,2.7292576419213983,0.20967741935483875
,,2.20524017467249,0.15322580645161288
,,2.510917030567687,0.14516129032258063
,,1.703056768558953,0.12096774193548376
,,1.2227074235807875,0.10483870967741948
,,1.135371179039303,0.10483870967741948
,,0.6550218340611371,0.07258064516129048
,,0.21834061135371385,0.032258064516129004
,,-0.15283842794759628,0.012096774193548487
